Filename,AmazonAPI,AzureAPI,GoogleAPI
sample-001118.wav,True,True,False
sample-001119.wav,True,True,False
sample-001120.wav,True,True,False
sample-001121.wav,False,False,False
sample-001122.wav,True,True,False
sample-001123.wav,False,False,False
sample-001124.wav,False,False,False
sample-001125.wav,True,True,False
sample-001126.wav,True,True,False
sample-001127.wav,True,True,True
sample-001128.wav,False,True,False
sample-001129.wav,False,False,False
sample-001130.wav,True,True,False
sample-001131.wav,True,True,False
sample-001132.wav,False,False,False
sample-001133.wav,False,False,False
sample-001134.wav,True,False,False
sample-001135.wav,False,False,False
sample-001136.wav,False,False,-1
sample-001137.wav,True,True,True
sample-001138.wav,True,True,False
sample-001139.wav,True,True,False
sample-001140.wav,True,True,False
sample-001141.wav,False,False,False
sample-001142.wav,True,False,False
sample-001143.wav,True,True,False
sample-001144.wav,True,True,True
sample-001145.wav,True,True,True
sample-001146.wav,True,True,False
sample-001147.wav,False,False,False
sample-001148.wav,True,True,True
sample-001149.wav,True,True,False
sample-001150.wav,False,True,False
sample-001151.wav,True,True,False
sample-001152.wav,False,False,True
sample-001153.wav,True,True,True
sample-001154.wav,True,True,True
sample-001155.wav,True,False,True
sample-001156.wav,True,True,True
sample-001157.wav,False,False,False
sample-001158.wav,True,True,False
sample-001159.wav,False,False,False
sample-001160.wav,True,False,False
sample-001161.wav,False,False,False
sample-001162.wav,True,True,False
sample-001163.wav,True,True,False
sample-001164.wav,True,True,False
sample-001165.wav,True,True,True
sample-001166.wav,False,False,False
sample-001167.wav,False,False,False
sample-001168.wav,False,True,False
sample-001169.wav,True,True,False
sample-001170.wav,True,True,False
sample-001171.wav,False,False,-1
sample-001172.wav,True,True,False
sample-001173.wav,True,True,True
sample-001174.wav,False,True,-1
sample-001175.wav,True,True,False
sample-001176.wav,True,True,False
sample-001177.wav,True,True,True
sample-001178.wav,True,True,True
sample-001179.wav,True,True,False
sample-001180.wav,False,False,False
sample-001181.wav,True,False,False
sample-001182.wav,False,False,False
sample-001183.wav,True,False,False
sample-001184.wav,True,True,False
sample-001185.wav,True,True,False
sample-001186.wav,False,False,False
sample-001187.wav,True,True,False
sample-001188.wav,True,True,False
sample-001189.wav,False,False,False
sample-001190.wav,True,True,False
sample-001191.wav,False,False,False
sample-001192.wav,True,True,False
sample-001193.wav,True,True,-1
sample-001194.wav,False,True,False
sample-001195.wav,False,False,False
sample-001196.wav,False,True,False
sample-001197.wav,True,True,False
sample-001198.wav,True,True,False
sample-001199.wav,True,True,False
sample-001200.wav,False,True,False
sample-001201.wav,True,False,False
sample-001202.wav,True,True,False
sample-001203.wav,False,False,True
sample-001204.wav,True,True,False
sample-001205.wav,True,True,True
sample-001206.wav,True,True,False
sample-001207.wav,True,True,False
sample-001208.wav,True,True,True
sample-001209.wav,True,True,True
sample-001210.wav,True,True,False
sample-001211.wav,True,True,-1
sample-001212.wav,True,True,False
sample-001213.wav,True,True,False
sample-001214.wav,True,True,False
sample-001215.wav,True,True,False
sample-001216.wav,True,False,True
sample-001217.wav,False,True,False
sample-001218.wav,True,True,False
sample-001219.wav,True,True,True
sample-001220.wav,True,True,True
sample-001221.wav,True,True,False
sample-001222.wav,False,True,False
sample-001223.wav,True,True,False
sample-001224.wav,True,True,False
sample-001225.wav,False,True,True
sample-001226.wav,True,True,False
sample-001227.wav,False,False,False
sample-001228.wav,True,True,False
sample-001229.wav,True,True,False
sample-001230.wav,False,False,True
sample-001231.wav,False,False,False
sample-001232.wav,True,True,False
sample-001233.wav,True,True,False
sample-001234.wav,False,False,False
sample-001235.wav,False,True,False
sample-001236.wav,False,False,False
sample-001237.wav,True,True,False
sample-001238.wav,False,True,False
sample-001239.wav,True,True,True
sample-001240.wav,False,True,False
sample-001241.wav,True,True,True
sample-001242.wav,False,False,False
sample-001243.wav,True,True,-1
sample-001244.wav,True,True,True
sample-001245.wav,True,True,False
sample-001246.wav,True,True,False
sample-001247.wav,False,False,False
sample-001248.wav,False,False,False
sample-001249.wav,False,False,False
sample-001250.wav,False,False,False
sample-001251.wav,False,False,False
sample-001252.wav,False,False,False
sample-001253.wav,True,False,False
sample-001254.wav,True,False,False
sample-001255.wav,True,True,True
sample-001256.wav,True,True,True
sample-001257.wav,False,True,False
sample-001258.wav,False,True,False
sample-001259.wav,False,True,True
sample-001260.wav,False,True,-1
sample-001261.wav,True,True,False
sample-001262.wav,True,True,False
sample-001263.wav,True,True,False
sample-001264.wav,False,True,False
sample-001265.wav,True,False,False
sample-001266.wav,True,True,False
sample-001267.wav,True,True,False
sample-001268.wav,False,False,False
sample-001269.wav,True,True,False
sample-001270.wav,True,False,False
sample-001271.wav,True,True,True
sample-001272.wav,True,True,True
sample-001273.wav,True,True,False
sample-001274.wav,True,True,False
sample-001275.wav,True,True,False
sample-001276.wav,False,False,False
sample-001277.wav,True,True,False
sample-001278.wav,True,True,False
sample-001279.wav,True,True,True
sample-001280.wav,True,True,True
sample-001281.wav,False,False,False
sample-001282.wav,True,True,-1
sample-001283.wav,False,False,False
sample-001284.wav,False,False,False
sample-001285.wav,False,False,False
sample-001286.wav,True,True,True
sample-001287.wav,True,False,False
sample-001288.wav,True,True,True
sample-001289.wav,True,True,False
sample-001290.wav,False,False,False
sample-001291.wav,True,True,True
sample-001292.wav,True,True,False
sample-001293.wav,True,True,False
sample-001294.wav,False,False,False
sample-001295.wav,False,False,False
sample-001296.wav,True,True,False
sample-001297.wav,True,True,True
sample-001298.wav,False,True,False
sample-001299.wav,True,True,False
sample-001300.wav,True,True,False
sample-001301.wav,True,True,False
sample-001302.wav,True,False,False
sample-001303.wav,True,True,True
sample-001304.wav,True,False,False
sample-001305.wav,False,True,False
sample-001306.wav,True,False,False
sample-001307.wav,True,False,False
sample-001308.wav,True,False,True
sample-001309.wav,True,False,False
sample-001310.wav,True,True,False
sample-001311.wav,False,False,False
sample-001312.wav,True,True,False
sample-001313.wav,True,True,False
sample-001314.wav,False,False,False
sample-001315.wav,True,True,False
sample-001316.wav,True,True,False
sample-001317.wav,True,True,True
sample-001318.wav,True,True,True
sample-001319.wav,True,True,True
sample-001320.wav,True,True,True
sample-001321.wav,False,True,False
sample-001322.wav,True,True,False
sample-001323.wav,True,True,False
sample-001324.wav,True,True,True
sample-001325.wav,True,False,False
sample-001326.wav,False,False,False
sample-001327.wav,True,True,False
sample-001328.wav,True,True,False
sample-001329.wav,False,False,-1
sample-001330.wav,False,False,False
sample-001331.wav,True,True,False
sample-001332.wav,True,True,-1
sample-001333.wav,False,False,False
sample-001334.wav,True,True,False
sample-001335.wav,True,True,False
sample-001336.wav,False,False,False
sample-001337.wav,False,True,False
sample-001338.wav,True,True,False
sample-001339.wav,False,True,False
sample-001340.wav,True,True,True
sample-001341.wav,False,False,-1
sample-001342.wav,True,True,False
sample-001343.wav,True,True,False
sample-001344.wav,False,False,False
sample-001345.wav,True,False,False
sample-001346.wav,True,False,-1
sample-001347.wav,True,False,False
sample-001348.wav,False,False,False
sample-001349.wav,True,True,False
sample-001350.wav,False,True,True
sample-001351.wav,True,True,True
sample-001352.wav,True,True,False
sample-001353.wav,True,True,True
sample-001354.wav,True,True,True
sample-001355.wav,True,True,False
sample-001356.wav,True,True,True
sample-001357.wav,True,True,False
sample-001358.wav,True,True,True
sample-001359.wav,True,True,False
sample-001360.wav,False,False,False
sample-001361.wav,False,True,False
sample-001362.wav,True,True,True
sample-001363.wav,True,False,False
sample-001364.wav,True,True,True
sample-001365.wav,True,False,False
sample-001366.wav,False,True,False
sample-001367.wav,True,True,True
sample-001368.wav,True,True,False
sample-001369.wav,True,True,False
sample-001370.wav,True,True,False
sample-001371.wav,True,True,True
sample-001372.wav,False,False,False
sample-001373.wav,True,False,False
sample-001374.wav,True,True,False
sample-001375.wav,False,False,-1
sample-001376.wav,True,True,False
sample-001377.wav,False,False,False
sample-001378.wav,False,False,False
sample-001379.wav,False,False,False
sample-001380.wav,True,True,False
sample-001381.wav,True,True,True
sample-001382.wav,True,True,False
sample-001383.wav,False,False,False
sample-001384.wav,False,False,False
sample-001385.wav,True,True,False
sample-001386.wav,False,True,False
sample-001387.wav,True,True,False
sample-001388.wav,True,True,-1
sample-001389.wav,True,True,True
sample-001390.wav,False,False,False
sample-001391.wav,True,True,False
sample-001392.wav,True,True,False
sample-001393.wav,True,True,True
sample-001394.wav,False,False,False
sample-001395.wav,True,True,True
sample-001396.wav,True,True,False
sample-001397.wav,False,False,False
sample-001398.wav,True,True,False
sample-001399.wav,True,True,True
sample-001400.wav,False,False,False
sample-001401.wav,False,True,False
sample-001402.wav,True,True,True
sample-001403.wav,True,False,False
sample-001404.wav,False,True,False
sample-001405.wav,False,False,False
sample-001406.wav,True,True,True
sample-001407.wav,True,True,False
sample-001408.wav,True,True,False
sample-001409.wav,True,False,False
sample-001410.wav,True,True,False
sample-001411.wav,False,False,-1
sample-001412.wav,True,False,True
sample-001413.wav,False,False,False
sample-001414.wav,True,True,False
sample-001415.wav,True,True,False
sample-001416.wav,True,True,True
sample-001417.wav,True,True,False
sample-001418.wav,True,False,False
sample-001419.wav,True,True,True
sample-001420.wav,True,True,False
sample-001421.wav,True,False,False
sample-001422.wav,False,True,False
sample-001423.wav,True,False,False
sample-001424.wav,True,True,False
sample-001425.wav,False,False,False
sample-001426.wav,False,True,False
sample-001427.wav,True,True,False
sample-001428.wav,False,False,False
sample-001429.wav,True,True,False
sample-001430.wav,True,False,False
sample-001431.wav,True,False,False
sample-001432.wav,False,False,False
sample-001433.wav,True,True,True
sample-001434.wav,True,True,False
sample-001435.wav,False,False,False
sample-001436.wav,True,True,True
sample-001437.wav,True,True,True
sample-001438.wav,False,False,False
sample-001439.wav,True,True,True
sample-001440.wav,True,True,False
sample-001441.wav,False,True,False
sample-001442.wav,True,True,False
sample-001443.wav,False,True,False
sample-001444.wav,True,True,False
sample-001445.wav,True,True,False
sample-001446.wav,True,True,True
sample-001447.wav,True,True,False
sample-001448.wav,False,True,False
sample-001449.wav,True,True,False
sample-001450.wav,True,False,False
sample-001451.wav,True,True,False
sample-001452.wav,False,False,False
sample-001453.wav,True,False,False
sample-001454.wav,True,True,True
sample-001455.wav,True,True,-1
sample-001456.wav,False,False,False
sample-001457.wav,True,True,True
sample-001458.wav,True,True,True
sample-001459.wav,True,True,True
sample-001460.wav,True,True,False
sample-001461.wav,False,False,False
sample-001462.wav,False,True,False
sample-001463.wav,True,True,False
sample-001464.wav,True,True,False
sample-001465.wav,True,True,True
sample-001466.wav,True,True,True
sample-001467.wav,True,True,False
sample-001468.wav,True,True,False
sample-001469.wav,True,True,True
sample-001470.wav,True,True,False
sample-001471.wav,True,True,False
sample-001472.wav,True,True,False
sample-001473.wav,False,True,False
sample-001474.wav,True,True,False
sample-001475.wav,True,True,True
sample-001476.wav,False,True,False
sample-001477.wav,True,True,True
sample-001478.wav,False,False,False
sample-001479.wav,False,False,False
sample-001480.wav,True,True,True
sample-001481.wav,True,True,True
sample-001482.wav,True,True,False
sample-001483.wav,False,True,False
sample-001484.wav,True,True,False
sample-001485.wav,True,True,False
sample-001486.wav,True,True,True
sample-001487.wav,False,False,False
sample-001488.wav,True,True,False
sample-001489.wav,True,True,False
sample-001490.wav,False,False,False
sample-001491.wav,True,True,False
sample-001492.wav,True,True,True
sample-001493.wav,True,True,True
sample-001494.wav,True,True,False
sample-001495.wav,False,False,False
sample-001496.wav,False,True,False
sample-001497.wav,True,True,True
sample-001498.wav,False,False,False
sample-001499.wav,True,True,False
sample-001500.wav,True,True,True
sample-001501.wav,True,True,True
sample-001502.wav,True,True,False
sample-001503.wav,True,True,False
sample-001504.wav,True,False,False
sample-001505.wav,False,False,False
sample-001506.wav,True,True,False
sample-001507.wav,False,False,False
sample-001508.wav,True,True,False
sample-001509.wav,False,False,False
sample-001510.wav,False,True,False
sample-001511.wav,True,True,False
sample-001512.wav,True,True,False
sample-001513.wav,True,True,False
sample-001514.wav,True,True,True
sample-001515.wav,True,True,True
sample-001516.wav,True,True,False
sample-001517.wav,False,True,False
sample-001518.wav,True,True,False
sample-001519.wav,True,True,False
sample-001520.wav,True,True,False
sample-001521.wav,False,False,False
sample-001522.wav,False,False,False
sample-001523.wav,True,True,False
sample-001524.wav,True,True,True
sample-001525.wav,False,False,True
sample-001526.wav,False,False,False
sample-001527.wav,False,True,True
sample-001528.wav,True,True,False
sample-001529.wav,True,True,True
sample-001530.wav,True,True,False
sample-001531.wav,False,True,True
sample-001532.wav,True,True,True
sample-001533.wav,True,True,False
sample-001534.wav,True,True,True
sample-001535.wav,True,True,True
sample-001536.wav,True,False,False
sample-001537.wav,False,False,False
sample-001538.wav,True,True,False
sample-001539.wav,True,True,False
sample-001540.wav,True,True,True
sample-001541.wav,False,True,False
sample-001542.wav,True,True,False
sample-001543.wav,True,True,False
sample-001544.wav,False,False,-1
sample-001545.wav,True,True,False
sample-001546.wav,False,False,False
sample-001547.wav,False,False,False
sample-001548.wav,True,True,-1
sample-001549.wav,True,True,True
sample-001550.wav,False,False,False
sample-001551.wav,True,True,True
sample-001552.wav,True,False,True
sample-001553.wav,True,True,True
sample-001554.wav,False,True,False
sample-001555.wav,False,False,False
sample-001556.wav,True,True,False
sample-001557.wav,True,False,False
sample-001558.wav,True,True,True
sample-001559.wav,True,True,False
sample-001560.wav,True,False,-1
sample-001561.wav,False,False,False
sample-001562.wav,False,False,False
sample-001563.wav,True,True,False
sample-001564.wav,True,True,True
sample-001565.wav,False,False,False
sample-001566.wav,True,False,False
sample-001567.wav,True,True,False
sample-001568.wav,True,True,False
sample-001569.wav,True,True,True
sample-001570.wav,False,False,False
sample-001571.wav,True,True,False
sample-001572.wav,True,True,False
sample-001573.wav,True,False,False
sample-001574.wav,True,True,False
sample-001575.wav,True,True,True
sample-001576.wav,True,True,True
sample-001577.wav,True,True,False
sample-001578.wav,False,False,False
sample-001579.wav,True,True,True
sample-001580.wav,True,True,True
sample-001581.wav,True,True,False
sample-001582.wav,False,False,False
sample-001583.wav,True,True,True
sample-001584.wav,False,False,False
sample-001585.wav,False,False,False
sample-001586.wav,False,False,False
sample-001587.wav,False,False,False
sample-001588.wav,False,False,False
sample-001589.wav,True,True,False
sample-001590.wav,True,True,False
sample-001591.wav,True,True,True
sample-001592.wav,True,True,True
sample-001593.wav,True,True,False
sample-001594.wav,False,False,False
sample-001595.wav,False,True,False
sample-001596.wav,False,False,False
sample-001597.wav,False,True,False
sample-001598.wav,True,True,False
sample-001599.wav,True,True,False
sample-001600.wav,True,True,True
sample-001601.wav,True,True,True
sample-001602.wav,False,False,False
sample-001603.wav,True,False,True
sample-001604.wav,True,False,False
sample-001605.wav,False,True,True
sample-001606.wav,False,False,False
sample-001607.wav,True,True,False
sample-001608.wav,False,False,False
sample-001609.wav,True,False,False
sample-001610.wav,True,True,False
sample-001611.wav,True,False,False
sample-001612.wav,True,True,True
sample-001613.wav,True,True,True
sample-001614.wav,True,True,-1
sample-001615.wav,False,True,True
sample-001616.wav,True,True,True
sample-001617.wav,False,True,False
sample-001618.wav,True,True,True
sample-001619.wav,True,True,True
sample-001620.wav,True,True,True
sample-001621.wav,False,True,False
sample-001622.wav,False,False,False
sample-001623.wav,False,False,False
sample-001624.wav,True,True,False
sample-001625.wav,True,True,False
sample-001626.wav,True,True,False
sample-001627.wav,True,False,False
sample-001628.wav,True,False,True
sample-001629.wav,True,True,False
sample-001630.wav,True,False,False
sample-001631.wav,True,True,False
sample-001632.wav,True,True,False
sample-001633.wav,True,True,False
sample-001634.wav,False,True,True
sample-001635.wav,False,True,True
sample-001636.wav,True,True,False
sample-001637.wav,True,True,True
sample-001638.wav,True,True,True
sample-001639.wav,False,True,False
sample-001640.wav,True,True,False
sample-001641.wav,True,True,False
sample-001642.wav,True,True,False
sample-001643.wav,True,False,True
sample-001644.wav,True,True,False
sample-001645.wav,True,True,True
sample-001646.wav,True,True,False
sample-001647.wav,False,True,False
sample-001648.wav,True,True,True
sample-001649.wav,True,True,False
sample-001650.wav,True,True,True
sample-001651.wav,False,True,False
sample-001652.wav,True,True,False
sample-001653.wav,False,False,-1
sample-001654.wav,False,False,-1
sample-001655.wav,True,True,True
sample-001656.wav,True,True,False
sample-001657.wav,True,True,True
sample-001658.wav,True,False,False
sample-001659.wav,False,False,-1
sample-001660.wav,False,True,False
sample-001661.wav,False,False,False
sample-001662.wav,True,False,False
sample-001663.wav,True,True,False
sample-001664.wav,True,True,False
sample-001665.wav,True,True,False
sample-001666.wav,False,False,-1
sample-001667.wav,True,True,False
sample-001668.wav,True,True,True
sample-001669.wav,True,False,False
sample-001670.wav,True,True,True
sample-001671.wav,False,False,True
sample-001672.wav,True,True,False
sample-001673.wav,True,True,True
sample-001674.wav,False,True,False
sample-001675.wav,False,False,False
sample-001676.wav,True,True,True
sample-001677.wav,False,False,False
sample-001678.wav,True,True,True
sample-001679.wav,True,True,False
sample-001680.wav,False,False,False
sample-001681.wav,False,False,False
sample-001682.wav,True,True,False
sample-001683.wav,True,True,False
sample-001684.wav,True,True,True
sample-001685.wav,False,False,-1
sample-001686.wav,False,False,-1
sample-001687.wav,True,True,False
sample-001688.wav,True,True,False
sample-001689.wav,False,False,False
sample-001690.wav,True,True,True
sample-001691.wav,False,False,False
sample-001692.wav,True,True,False
sample-001693.wav,True,True,False
sample-001694.wav,True,True,True
sample-001695.wav,True,True,True
sample-001696.wav,False,False,-1
sample-001697.wav,False,False,False
sample-001698.wav,False,False,False
sample-001699.wav,True,False,False
sample-001700.wav,True,True,False
sample-001701.wav,True,True,False
sample-001702.wav,True,False,False
sample-001703.wav,False,True,False
sample-001704.wav,True,True,True
sample-001705.wav,True,True,-1
sample-001706.wav,True,False,True
sample-001707.wav,True,True,False
sample-001708.wav,True,True,True
sample-001709.wav,True,True,False
sample-001710.wav,True,True,-1
sample-001711.wav,False,True,False
sample-001712.wav,False,True,False
sample-001713.wav,False,False,False
sample-001714.wav,True,True,False
sample-001715.wav,True,True,False
sample-001716.wav,True,True,True
sample-001717.wav,True,True,True
sample-001718.wav,True,True,True
sample-001719.wav,True,True,True
sample-001720.wav,True,True,True
sample-001721.wav,False,True,True
sample-001722.wav,False,False,False
sample-001723.wav,True,True,False
sample-001724.wav,True,True,False
sample-001725.wav,True,True,True
sample-001726.wav,True,True,-1
sample-001727.wav,True,True,True
sample-001728.wav,False,False,False
sample-001729.wav,True,True,False
sample-001730.wav,True,True,True
sample-001731.wav,True,True,False
sample-001732.wav,False,True,False
sample-001733.wav,True,True,False
sample-001734.wav,False,True,False
sample-001735.wav,False,False,False
sample-001736.wav,True,True,False
sample-001737.wav,True,True,False
sample-001738.wav,True,True,False
sample-001739.wav,False,False,False
sample-001740.wav,False,False,False
sample-001741.wav,True,True,False
sample-001742.wav,False,True,-1
sample-001743.wav,True,True,False
sample-001744.wav,True,True,True
sample-001745.wav,True,True,True
sample-001746.wav,True,True,False
sample-001747.wav,False,False,False
sample-001748.wav,False,True,False
sample-001749.wav,True,False,True
sample-001750.wav,True,True,True
sample-001751.wav,True,True,False
sample-001752.wav,True,True,True
sample-001753.wav,True,True,False
sample-001754.wav,True,True,False
sample-001755.wav,True,True,False
sample-001756.wav,True,True,False
sample-001757.wav,True,True,True
sample-001758.wav,True,True,False
sample-001759.wav,True,True,False
sample-001760.wav,True,False,False
sample-001761.wav,True,True,False
sample-001762.wav,True,False,False
sample-001763.wav,False,True,False
sample-001764.wav,True,True,False
sample-001765.wav,False,False,False
sample-001766.wav,True,True,False
sample-001767.wav,True,True,True
sample-001768.wav,True,True,True
sample-001769.wav,True,True,False
sample-001770.wav,True,True,True
sample-001771.wav,False,False,False
sample-001772.wav,True,True,True
sample-001773.wav,False,False,False
sample-001774.wav,True,True,False
sample-001775.wav,True,True,False
sample-001776.wav,False,False,False
sample-001777.wav,True,True,True
sample-001778.wav,False,False,False
sample-001779.wav,True,True,False
sample-001780.wav,False,False,False
sample-001781.wav,True,True,True
sample-001782.wav,False,True,False
sample-001783.wav,False,False,False
sample-001784.wav,True,True,True
sample-001785.wav,True,False,False
sample-001786.wav,True,True,True
sample-001787.wav,False,False,False
sample-001788.wav,False,True,False
sample-001789.wav,True,True,-1
sample-001790.wav,True,True,False
sample-001791.wav,False,False,False
sample-001792.wav,True,True,False
sample-001793.wav,False,True,False
sample-001794.wav,True,True,False
sample-001795.wav,True,True,False
sample-001796.wav,True,True,False
sample-001797.wav,False,False,False
sample-001798.wav,True,True,False
sample-001799.wav,False,False,False
sample-001800.wav,True,True,False
sample-001801.wav,True,False,False
sample-001802.wav,True,True,False
sample-001803.wav,True,True,True
sample-001804.wav,True,True,False
sample-001805.wav,True,True,True
sample-001806.wav,True,True,False
sample-001807.wav,True,False,False
sample-001808.wav,True,True,False
sample-001809.wav,True,True,False
sample-001810.wav,True,True,True
sample-001811.wav,False,True,False
sample-001812.wav,False,False,False
sample-001813.wav,True,True,False
sample-001814.wav,True,True,True
sample-001815.wav,True,True,False
sample-001816.wav,True,True,False
sample-001817.wav,False,False,False
sample-001818.wav,False,False,False
sample-001819.wav,True,True,False
sample-001820.wav,False,True,False
sample-001821.wav,True,True,False
sample-001822.wav,False,True,False
sample-001823.wav,True,True,True
sample-001824.wav,False,True,False
sample-001825.wav,True,True,False
sample-001826.wav,True,True,False
sample-001827.wav,True,True,False
sample-001828.wav,False,False,False
sample-001829.wav,False,False,False
sample-001830.wav,True,True,False
sample-001831.wav,True,True,False
sample-001832.wav,True,True,True
sample-001833.wav,True,True,False
sample-001834.wav,False,True,False
sample-001835.wav,False,False,False
sample-001836.wav,True,True,False
sample-001837.wav,True,True,True
sample-001838.wav,True,True,True
sample-001839.wav,True,True,False
sample-001840.wav,True,False,False
sample-001841.wav,True,True,True
sample-001842.wav,True,True,True
sample-001843.wav,True,True,False
sample-001844.wav,True,True,False
sample-001845.wav,False,True,False
sample-001846.wav,True,True,False
sample-001847.wav,True,True,False
sample-001848.wav,False,True,True
sample-001849.wav,True,False,False
sample-001850.wav,False,False,False
sample-001851.wav,True,True,False
sample-001852.wav,True,True,True
sample-001853.wav,True,True,True
sample-001854.wav,True,True,False
sample-001855.wav,True,True,False
sample-001856.wav,True,True,False
sample-001857.wav,False,False,False
sample-001858.wav,True,True,False
sample-001859.wav,False,False,False
sample-001860.wav,True,True,False
sample-001861.wav,False,False,False
sample-001862.wav,False,True,False
sample-001863.wav,False,False,False
sample-001864.wav,False,False,-1
sample-001865.wav,True,True,True
sample-001866.wav,False,False,False
sample-001867.wav,True,True,True
sample-001868.wav,False,False,False
sample-001869.wav,True,True,True
sample-001870.wav,True,True,False
sample-001871.wav,True,True,False
sample-001872.wav,True,True,False
sample-001873.wav,False,False,False
sample-001874.wav,True,True,True
sample-001875.wav,False,True,False
sample-001876.wav,True,True,False
sample-001877.wav,False,True,False
sample-001878.wav,False,False,False
sample-001879.wav,True,True,True
sample-001880.wav,True,True,False
sample-001881.wav,True,True,True
sample-001882.wav,True,True,False
sample-001883.wav,True,True,True
sample-001884.wav,True,True,False
sample-001885.wav,False,True,-1
sample-001886.wav,False,False,False
sample-001887.wav,False,True,False
sample-001888.wav,True,True,True
sample-001889.wav,True,True,True
sample-001890.wav,True,False,False
sample-001891.wav,False,False,False
sample-001892.wav,True,True,True
sample-001893.wav,True,True,False
sample-001894.wav,True,False,False
sample-001895.wav,True,True,False
sample-001896.wav,True,True,True
sample-001897.wav,True,True,False
sample-001898.wav,False,False,False
sample-001899.wav,True,False,False
sample-001900.wav,True,True,False
sample-001901.wav,True,True,False
sample-001902.wav,True,True,False
sample-001903.wav,False,False,True
sample-001904.wav,False,False,False
sample-001905.wav,True,True,False
sample-001906.wav,True,True,True
sample-001907.wav,False,False,False
sample-001908.wav,True,True,False
sample-001909.wav,True,True,False
sample-001910.wav,True,True,True
sample-001911.wav,False,False,False
sample-001912.wav,False,True,False
sample-001913.wav,False,True,False
sample-001914.wav,True,True,-1
sample-001915.wav,True,True,True
sample-001916.wav,True,False,False
sample-001917.wav,True,False,False
sample-001918.wav,True,True,False
sample-001919.wav,True,True,False
sample-001920.wav,True,True,True
sample-001921.wav,True,True,False
sample-001922.wav,True,True,False
sample-001923.wav,True,True,False
sample-001924.wav,True,True,False
sample-001925.wav,False,False,False
sample-001926.wav,True,True,True
sample-001927.wav,True,True,True
sample-001928.wav,True,True,True
sample-001929.wav,False,False,False
sample-001930.wav,True,True,True
sample-001931.wav,False,False,False
sample-001932.wav,True,False,False
sample-001933.wav,False,False,False
sample-001934.wav,False,False,False
sample-001935.wav,True,True,False
sample-001936.wav,True,True,True
sample-001937.wav,True,False,False
sample-001938.wav,True,True,True
sample-001939.wav,False,False,False
sample-001940.wav,True,True,False
sample-001941.wav,False,False,False
sample-001942.wav,True,False,False
sample-001943.wav,False,False,False
sample-001944.wav,True,True,True
sample-001945.wav,False,False,False
sample-001946.wav,True,True,False
sample-001947.wav,False,False,False
sample-001948.wav,True,True,False
sample-001949.wav,True,True,False
sample-001950.wav,True,True,False
sample-001951.wav,True,True,True
sample-001952.wav,True,False,False
sample-001953.wav,True,True,False
sample-001954.wav,False,True,False
sample-001955.wav,True,True,False
sample-001956.wav,True,False,False
sample-001957.wav,False,True,False
sample-001958.wav,True,True,False
sample-001959.wav,True,True,False
sample-001960.wav,False,True,False
sample-001961.wav,True,True,False
sample-001962.wav,True,True,False
sample-001963.wav,True,True,False
sample-001964.wav,True,False,False
sample-001965.wav,True,True,False
sample-001966.wav,True,True,True
sample-001967.wav,False,False,False
sample-001968.wav,False,True,False
sample-001969.wav,False,True,False
sample-001970.wav,False,True,False
sample-001971.wav,True,True,False
sample-001972.wav,True,True,True
sample-001973.wav,False,False,False
sample-001974.wav,False,False,False
sample-001975.wav,False,True,False
sample-001976.wav,True,True,True
sample-001977.wav,False,True,False
sample-001978.wav,True,True,False
sample-001979.wav,True,True,False
sample-001980.wav,True,True,False
sample-001981.wav,False,False,False
sample-001982.wav,False,False,False
sample-001983.wav,False,False,False
sample-001984.wav,False,False,False
sample-001985.wav,True,False,True
sample-001986.wav,False,False,False
sample-001987.wav,True,True,False
sample-001988.wav,False,True,False
sample-001989.wav,True,True,True
sample-001990.wav,True,True,True
sample-001991.wav,True,False,False
sample-001992.wav,True,True,False
sample-001993.wav,False,False,False
sample-001994.wav,False,False,False
sample-001995.wav,True,True,False
sample-001996.wav,True,True,True
sample-001997.wav,True,True,False
sample-001998.wav,True,True,False
sample-001999.wav,True,False,False
sample-002000.wav,False,False,False
sample-002001.wav,True,True,False
sample-002002.wav,True,True,False
sample-002003.wav,False,False,False
sample-002004.wav,False,True,True
sample-002005.wav,True,True,False
sample-002006.wav,False,False,False
sample-002007.wav,True,True,True
sample-002008.wav,False,True,False
sample-002009.wav,True,False,False
sample-002010.wav,True,True,False
sample-002011.wav,True,True,True
sample-002012.wav,True,True,-1
sample-002013.wav,True,True,True
sample-002014.wav,True,True,False
sample-002015.wav,True,True,False
sample-002016.wav,False,False,False
sample-002017.wav,False,True,False
sample-002018.wav,False,True,False
sample-002019.wav,True,True,True
sample-002020.wav,True,True,False
sample-002021.wav,True,True,False
sample-002022.wav,True,True,True
sample-002023.wav,False,False,False
sample-002024.wav,True,False,False
sample-002025.wav,True,True,True
sample-002026.wav,True,True,True
sample-002027.wav,True,True,True
sample-002028.wav,False,False,False
sample-002029.wav,True,True,True
sample-002030.wav,True,True,False
sample-002031.wav,False,False,False
sample-002032.wav,False,False,False
sample-002033.wav,False,True,-1
sample-002034.wav,True,True,True
sample-002035.wav,True,True,False
sample-002036.wav,False,True,False
sample-002037.wav,True,True,False
sample-002038.wav,False,False,False
sample-002039.wav,False,False,-1
sample-002040.wav,True,True,False
sample-002041.wav,True,False,False
sample-002042.wav,True,False,True
sample-002043.wav,True,False,True
sample-002044.wav,True,True,True
sample-002045.wav,True,True,False
sample-002046.wav,True,True,False
